#_failures_before_succeed,repo_url,workflow,branch,default,event,ids
2,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6161944055, 6161944055, 6161944055]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6162177191, 6162177191]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6162600199, 6162600199]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6164208500, 6164208500]"
2,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6188278906, 6188278906, 6188278906]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6190631713, 6190631713]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6190650535, 6190650535]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6206581777, 6206581777]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6207154226, 6207154226]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6209373765, 6209373765]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6209391838, 6209391838]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6235301529, 6235301529]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6265173348, 6265173348]"
2,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6267486222, 6267486222, 6267486222]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6299453779, 6299453779]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6299935336, 6299935336]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6364057853, 6364057853]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6364108865, 6364108865]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6364184668, 6364184668]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6364214501, 6364214501]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6368958944, 6368958944]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6384201733, 6384201733]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6384231874, 6384231874]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6384480879, 6384480879]"
2,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6416792164, 6416792164, 6416792164]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6454015462, 6454015462]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6501744281, 6501744281]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6523961172, 6523961172]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6625124075, 6625124075]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6625377023, 6625377023]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6625538491, 6625538491]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6626194372, 6626194372]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6632954155, 6632954155]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6824338957, 6824338957]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[7252936611, 7252936611]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[7254845737, 7254845737]"
1,https://github.com/bitcoinj/bitcoinj/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[7269624809, 7269624809]"
1,https://github.com/Blazebit/blaze-persistence/actions/runs/,.github/workflows/publish-snapshot.yaml,main,True,push,"[5177535753, 5177535753]"
1,https://github.com/BlueMap-Minecraft/BlueMap/actions/runs/,.github/workflows/build.yml,master,True,push,"[4908436565, 4908436565]"
1,https://github.com/BluSunrize/ImmersiveEngineering/actions/runs/,.github/workflows/test.yaml,1.19.2,True,push,"[4966613602, 4966613602]"
1,https://github.com/bonigarcia/selenium-webdriver-java/actions/runs/,.github/workflows/build.yml,master,True,workflow_dispatch,"[5609918847, 5609918847]"
1,https://github.com/bonigarcia/webdrivermanager/actions/runs/,.github/workflows/mirror.yml,master,True,schedule,"[6778058747, 6778058747]"
1,https://github.com/bonigarcia/webdrivermanager/actions/runs/,.github/workflows/mirror.yml,master,True,schedule,"[6857286750, 6857286750]"
1,https://github.com/bonigarcia/webdrivermanager/actions/runs/,.github/workflows/mirror.yml,master,True,schedule,"[6913763141, 6913763141]"
1,https://github.com/bonigarcia/webdrivermanager/actions/runs/,.github/workflows/mirror.yml,master,True,schedule,"[7026068409, 7026068409]"
1,https://github.com/bonigarcia/webdrivermanager/actions/runs/,.github/workflows/build.yml,master,True,push,"[4978355712, 4978355712]"
1,https://github.com/bonigarcia/webdrivermanager/actions/runs/,.github/workflows/build.yml,master,True,push,"[5289735646, 5289735646]"
1,https://github.com/bootique/bootique/actions/runs/,.github/workflows/maven.yml,master,True,push,"[6348017633, 6348017633]"
2,https://github.com/bootique/bootique/actions/runs/,.github/workflows/maven.yml,master,True,push,"[6984627243, 6984627243, 6984627243]"
1,https://github.com/bootique/bootique/actions/runs/,.github/workflows/maven.yml,master,True,push,"[6985365244, 6985365244]"
1,https://github.com/bootique/bootique/actions/runs/,.github/workflows/maven.yml,master,True,push,"[6991501430, 6991501430]"
1,https://github.com/box/box-java-sdk/actions/runs/,.github/workflows/integration-tests.yml,main,True,push,"[4470673512, 4470673512]"
1,https://github.com/braintree/braintree_android/actions/runs/,.github/workflows/tests.yml,add-app-installed-checks,False,pull_request,"[7339834519, 7339834519]"
1,https://github.com/BurningOKR/BurningOKR/actions/runs/,.github/workflows/deploy-staging.yml,development,False,push,"[4958674812, 4958674812]"
1,https://github.com/BurningOKR/BurningOKR/actions/runs/,.github/workflows/deploy-staging.yml,feat/kubernetes,False,push,"[6904354923, 6904354923]"
1,https://github.com/burningwave/core/actions/runs/,.github/workflows/[A] build and test.yml,experimental,False,push,"[7168128670, 7168128670]"
1,https://github.com/burningwave/core/actions/runs/,.github/workflows/[A][S][experimental] build and test.yml,master,True,schedule,"[4639909274, 4639909274]"
1,https://github.com/burningwave/core/actions/runs/,.github/workflows/[A][S][experimental] build and test.yml,master,True,schedule,"[4895780851, 4895780851]"
1,https://github.com/burningwave/core/actions/runs/,.github/workflows/[A][S][experimental] build and test.yml,master,True,schedule,"[5157896312, 5157896312]"
1,https://github.com/burningwave/core/actions/runs/,.github/workflows/[A][S][experimental] build and test.yml,master,True,schedule,"[5425272375, 5425272375]"
1,https://github.com/burningwave/core/actions/runs/,.github/workflows/[A][S][experimental] build and test.yml,master,True,schedule,"[6748177806, 6748177806]"
1,https://github.com/burningwave/core/actions/runs/,.github/workflows/[A][S][experimental] build and test.yml,master,True,schedule,"[7358433159, 7358433159]"
1,https://github.com/burningwave/core/actions/runs/,.github/workflows/[A][S] build and test.yml,master,True,schedule,"[5156982989, 5156982989]"
1,https://github.com/burningwave/core/actions/runs/,.github/workflows/[A][S] build and test.yml,master,True,schedule,"[6199777755, 6199777755]"
1,https://github.com/burningwave/core/actions/runs/,.github/workflows/[A][S] build and test.yml,master,True,schedule,"[6589529195, 6589529195]"
2,https://github.com/burningwave/core/actions/runs/,.github/workflows/[A] compute coverage.yml,master,True,push,"[6677966388, 6677966388, 6677966388]"
1,https://github.com/burningwave/core/actions/runs/,".github/workflows/[A] build and test, release if requested.yml",master,True,push,"[6435519975, 6435519975]"
1,https://github.com/burningwave/core/actions/runs/,".github/workflows/[A] build and test, release if requested.yml",master,True,push,"[6664210308, 6664210308]"
1,https://github.com/burningwave/core/actions/runs/,".github/workflows/[A] build and test, release if requested.yml",master,True,push,"[6730444886, 6730444886]"
1,https://github.com/bytedeco/javacpp/actions/runs/,.github/workflows/javacpp.yml,master,True,push,"[6168421565, 6168421565]"
4,https://github.com/bytedeco/javacpp/actions/runs/,.github/workflows/javacpp.yml,master,True,push,"[6522997484, 6522997484, 6522997484, 6522997484, 6522997484]"
1,https://github.com/bytedeco/javacpp/actions/runs/,.github/workflows/javacpp.yml,master,True,push,"[7461443982, 7461443982]"
1,https://github.com/bytedeco/javacv/actions/runs/,.github/workflows/javacv.yml,ci,False,push,"[6938888959, 6938888959]"
3,https://github.com/bytedeco/javacv/actions/runs/,.github/workflows/javacv.yml,ci,False,push,"[7383710631, 7383710631, 7383710631, 7383710631]"
1,https://github.com/cabaletta/baritone/actions/runs/,.github/workflows/gradle_build.yml,master,False,push,"[5248985399, 5248985399]"
1,https://github.com/cabaletta/baritone/actions/runs/,.github/workflows/gradle_build.yml,pr/inventoryImprovements,False,pull_request,"[5460575154, 5460575154]"
1,https://github.com/CaffeineMC/lithium-fabric/actions/runs/,.github/workflows/gradle.yml,1.20.1,False,push,"[5249610503, 5249610503]"
1,https://github.com/CaffeineMC/lithium-fabric/actions/runs/,.github/workflows/gradle.yml,1.20.3,False,push,"[7281212809, 7281212809]"
1,https://github.com/CaffeineMC/lithium-fabric/actions/runs/,.github/workflows/gradle.yml,develop,True,push,"[6171214029, 6171214029]"
1,https://github.com/calimero-project/calimero-core/actions/runs/,.github/workflows/gradle.yml,master,True,push,"[6209553967, 6209553967]"
1,https://github.com/camel-tooling/camel-idea-plugin/actions/runs/,.github/workflows/ci-build.yaml,main,True,push,"[4993034714, 4993034714]"
1,https://github.com/camel-tooling/camel-idea-plugin/actions/runs/,.github/workflows/ci-build.yaml,main,True,push,"[5163694923, 5163694923]"
1,https://github.com/camel-tooling/camel-idea-plugin/actions/runs/,.github/workflows/ci-build.yaml,main,True,push,"[5466074414, 5466074414]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,hurricup/2744-lexer-optimization,False,pull_request,"[5989859053, 5989859053]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[4525849022, 4525849022]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[4705673983, 4705673983]"
2,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[4795276987, 4795276987, 4795276987]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[5385994092, 5385994092]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[5440758019, 5440758019]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[5482453868, 5482453868]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[5500299857, 5500299857]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[5503599225, 5503599225]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[5990635302, 5990635302]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[6231677663, 6231677663]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[6334406366, 6334406366]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[6455937622, 6455937622]"
1,https://github.com/Camelcade/Perl5-IDEA/actions/runs/,.github/workflows/push_and_pr.yml,master,True,push,"[6524840049, 6524840049]"
1,https://github.com/camunda/camunda-bpm-platform/actions/runs/,.github/workflows/backport.yml,3749-throw-generic-exception,False,pull_request_target,"[7262558764, 7262558764]"
1,https://github.com/carlrobertoh/CodeGPT/actions/runs/,.github/workflows/build.yml,master,True,push,"[6185022469, 6185022469]"
1,https://github.com/casbin/jcasbin/actions/runs/,.github/workflows/maven-ci.yml,master,True,push,"[7417248073, 7417248073]"
1,https://github.com/casid/jte/actions/runs/,.github/workflows/maven.yml,main,True,push,"[5534612598, 5534612598]"
1,https://github.com/casid/jte/actions/runs/,.github/workflows/maven.yml,main,True,push,"[5874789894, 5874789894]"
1,https://github.com/casid/jte/actions/runs/,.github/workflows/maven.yml,main,True,push,"[6181725022, 6181725022]"
1,https://github.com/casid/jte/actions/runs/,.github/workflows/maven.yml,main,True,push,"[6697827604, 6697827604]"
1,https://github.com/casid/jte/actions/runs/,.github/workflows/maven.yml,main,True,push,"[6879958388, 6879958388]"
1,https://github.com/castorini/anserini/actions/runs/,.github/workflows/maven.yml,master,True,push,"[6764648181, 6764648181]"
1,https://github.com/castorini/anserini/actions/runs/,.github/workflows/maven.yml,master,True,push,"[6851543104, 6851543104]"
1,https://github.com/testng-team/testng/actions/runs/,.github/workflows/publish-maven-central.yml,master,True,workflow_dispatch,"[5017658562, 5017658562]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,feature/lib-multipart,False,push,"[5437507408, 5437507408]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.16.x,False,push,"[4877193120, 4877193120]"
2,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[4525631854, 4525631854, 4525631854]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[4540644337, 4540644337]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[4622280538, 4622280538]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[4622799401, 4622799401]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[4631491141, 4631491141]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[4779294641, 4779294641]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[4883495606, 4883495606]"
3,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[4906402222, 4906402222, 4906402222, 4906402222]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[5003179142, 5003179142]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[5017046004, 5017046004]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[5073673969, 5073673969]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[5159703299, 5159703299]"
1,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[5203185635, 5203185635]"
3,https://github.com/cc-tweaked/CC-Tweaked/actions/runs/,.github/workflows/main-ci.yml,mc-1.19.x,False,push,"[5252033330, 5252033330, 5252033330, 5252033330]"
